Country_Code,Cuisines,Rating,Rating_text,Votes
"Sharjah\"",25,Good,623,""
214,Cafe,4.2,Very Good,43
1,""North Indian, Mughlai",3.9,Good,140,
1,"North Indian, Mughlai",3.5,Good,71
1,North Indian,3.6,Good,94
1,Rajasthani,4,Very Good,87
1,"North Indian, Chinese, Mughlai",4.2,Very Good,177
1,"North Indian, European",4,Very Good,45
1,"North Indian, Mughlai",4.3,Very Good,133
1,Mughlai,4,Very Good,41
1,"Rajasthani, Gujarati, Mughlai",3.6,Good,59
1,"North Indian, Mughlai",3.8,Good,46
1,"North Indian, Chinese, Continental",3.9,Good,103
1,"South Indian, Desserts",4.1,Very Good,121
1,"North Indian, Chinese, Continental, Mughlai",3.4,Average,70
1,"Cafe, North Indian, Chinese",4.9,Excellent,77
1,"North Indian, Chinese, Continental",3.8,Good,57
1,"Cafe, Italian, Mexican, North Indian, Continental",3.9,Good,98
1,"North Indian, Mughlai",3.7,Good,175
1,"Italian, Pizza",4.4,Very Good,134
1,"Chinese, Italian, Continental, North Indian",4.2,Very Good,166
1,"North Indian, Fast Food",4.1,Very Good,168
1,"Chinese, Italian, North Indian, Mexican, Mediterranean, Thai",4.2,Very Good,1582
1,"Continental, Chinese, North Indian",3.7,Good,1315
1,"Ice Cream, Desserts, Continental",4.5,Excellent,217
1,"North Indian, Continental, Mexican, Italian",4.1,Very Good,769
1,"Pizza, Italian, Beverages, Desserts",4.3,Very Good,731
1,"Pizza, Italian",4.4,Very Good,113
1,"Cafe, Continental, Desserts",4.4,Very Good,944
1,"North Indian, Cafe, Italian, Mexican, Continental",3.8,Good,63
1,"North Indian, South Indian, Asian, Continental",3.6,Good,375
1,"Desserts, Ice Cream",4.6,Excellent,166
1,"Fast Food, Street Food, South Indian",4.4,Very Good,697
1,"North Indian, Chinese, Continental",4.3,Very Good,325
1,"North Indian, Chinese, Continental, Desserts, Fast Food, Sandwich",3.8,Good,432
1,"Italian, Fast Food",4.3,Very Good,744
1,"Cafe, Beverages, Desserts, Pizza",4,Very Good,404
1,"Cafe, Italian",4.4,Very Good,317
1,"North Indian, Continental, Beverages, Italian, Burger, Healthy Food, Mediterranean",4.5,Excellent,1138
1,"Continental, Italian, Chinese",4.1,Very Good,1041
1,"North Indian, Italian, Asian, South Indian",4.1,Very Good,192
1,"Cafe, American, Continental, Armenian, Fast Food",3.9,Good,166
1,Continental,4,Very Good,535
1,"North Indian, South Indian, Fast Food",3.4,Average,57
1,"Cafe, Fast Food",3.3,Average,76
1,"North Indian, Street Food, Fast Food",3.2,Average,51
1,"North Indian, Chinese",3.4,Average,99
1,"North Indian, Chinese",3.4,Average,83
1,"North Indian, South Indian, Chinese",3.4,Average,18
1,"American, Fast Food",3.4,Average,58
1,Fast Food,3.3,Average,53
1,"North Indian, Mughlai",3.2,Average,6
1,"Italian, Pizza",3.4,Average,35
1,"Fast Food, American, Salad, Healthy Food",3.4,Average,32
1,"North Indian, Chinese",3.2,Average,151
1,"North Indian, Chinese, Italian",3.3,Average,49
1,"South Indian, Chinese",3.4,Average,106
1,"Continental, Italian",3.6,Good,59
1,North Indian,3.7,Good,105
1,"North Indian, Fast Food",3.5,Good,105
1,"Desserts, Fast Food",3.6,Good,57
1,"South Indian, North Indian, Chinese, Continental",3.5,Good,134
1,"Mughlai, North Indian, Chinese",3.3,Average,58
1,"North Indian, Chinese",3.4,Average,345
1,North Indian,3.9,Good,151
1,Beverages,4,Very Good,52
1,"North Indian, Mughlai",3.4,Average,122
1,Street Food,3.6,Good,56
1,North Indian,3.5,Good,91
1,"Cafe, Bakery, Fast Food",3.4,Average,26
1,"North Indian, Mughlai, Chinese",3.4,Average,98
1,"Fast Food, Italian",3.5,Good,111
1,"North Indian, Chinese",3.6,Good,51
1,"North Indian, Street Food",3.9,Good,206
1,"North Indian, South Indian, Chinese, Fast Food",3.4,Average,44
1,"North Indian, Fast Food",3.7,Good,94
1,"North Indian, Fast Food",3.5,Good,461
1,North Indian,3.8,Good,276
1,North Indian,3.8,Good,71
1,Mithai,4.1,Very Good,104
1,North Indian,4.1,Very Good,878
1,North Indian,3.8,Good,192
1,North Indian,3.5,Good,96
1,Fast Food,4.1,Very Good,140
1,"North Indian, Chinese, Continental, Italian",3.6,Good,240
1,"Italian, Continental, Chinese, North Indian",3.3,Average,65
1,"North Indian, Chinese",3.3,Average,63
1,Pizza,3.1,Average,19
1,"North Indian, South Indian",3.4,Average,46
1,"South Indian, North Indian, Chinese, Fast Food",3.4,Average,75
1,"North Indian, Chinese, Continental, Italian, Mexican",3.4,Average,94
1,"Italian, Fast Food, North Indian, Chinese",3.3,Average,47
1,North Indian,3.4,Average,71
1,"Continental, Chinese, Biryani, North Indian",3.6,Good,73
1,"Juices, Desserts",3.5,Good,21
1,"South Indian, Chinese, North Indian",3.3,Average,46
1,"Mughlai, Biryani",3.3,Average,45
1,Maharashtrian,3.4,Average,34
1,North Indian,3.7,Good,89
1,"Cafe, Mughlai, North Indian",3.2,Average,8
1,Mughlai,3.4,Average,39
1,"North Indian, Mughlai",3.3,Average,74
1,"North Indian, Chinese, South Indian, Fast Food",3.3,Average,76
1,"North Indian, Hyderabadi",3.3,Average,71
1,"North Indian, Mughlai",4.1,Very Good,2416
1,Asian,4.7,Excellent,2369
1,"Italian, American, Pizza",4.8,Excellent,10934
1,"European, Continental",3.9,Good,1354
1,Modern Indian,4.2,Very Good,231
1,"Bakery, Desserts, Cafe",4,Very Good,3533
1,"Pizza, Cafe, Italian",4.3,Very Good,1413
1,"Pizza, Cafe, Italian",4.6,Excellent,781
1,"Continental, American, Italian, North Indian, Chinese, Cafe",4.7,Excellent,276
1,"American, Burger, Cafe",4.7,Excellent,9667
1,"North Indian, European, Mediterranean",4.1,Very Good,5385
1,"North Indian, Chinese, Italian, Street Food, Desserts",4.3,Very Good,753
1,"Continental, American",4.5,Excellent,1288
1,"European, Mediterranean, North Indian",4.6,Excellent,6907
1,"Asian, Mediterranean, North Indian",4.4,Very Good,983
1,"Pizza, Cafe, Italian",4.6,Excellent,627
1,Continental,4.2,Very Good,334
1,"Finger Food, North Indian, Italian, Continental, Thai, South Indian",4.5,Excellent,5705
1,"Continental, Italian, North Indian",3.9,Good,405
1,Modern Indian,4.4,Very Good,754
1,"Cafe, Chinese, North Indian",3.3,Average,51
1,Cafe,3.4,Average,63
1,Fast Food,4.9,Excellent,427
1,"North Indian, Chinese",3.9,Good,126
1,Fast Food,4.2,Very Good,223
1,"North Indian, Chinese",4,Very Good,257
1,Chinese,4,Very Good,103
1,Pizza,4.1,Very Good,118
1,"Cafe, Fast Food",3.8,Good,98
1,Bakery,3.8,Good,33
1,"North Indian, Chinese, South Indian, Fast Food",3.5,Good,175
1,"Pizza, Italian, Fast Food",3.6,Good,111
1,"Fast Food, Mexican, Tex-Mex",3.6,Good,20
1,Fast Food,4.1,Very Good,103
1,"North Indian, South Indian, Street Food, Bakery",4.4,Very Good,243
1,"North Indian, South Indian, Street Food, Bakery",4.1,Very Good,238
1,North Indian,4.3,Very Good,128
1,South Indian,3.9,Good,161
1,"Italian, Mexican, Chinese",3.8,Good,79
1,Fast Food,4.3,Very Good,120
1,Cafe,3.9,Good,289
1,Chinese,4.1,Very Good,379
1,"Mediterranean, Asian, Continental, North Indian, Arabian",4.6,Excellent,154
1,"Cafe, Charcoal Grill, Steak",4.5,Excellent,145
1,"Fast Food, North Indian, Chinese",3.9,Good,247
1,Chinese,4,Very Good,145
1,"North Indian, Asian, European",3.7,Good,118
1,"Cafe, Italian, Mexican, Bakery",4.1,Very Good,256
1,"North Indian, Chinese",3.6,Good,173
1,"North Indian, Chinese, Mexican, Beverages",3.8,Good,424
1,"Chinese, North Indian, Cafe",3.7,Good,338
1,"Mughlai, Chinese, North Indian",3.7,Good,228
1,"Cafe, Chinese, Fast Food, Seafood",3.8,Good,253
1,"North Indian, Chinese, Continental",4,Very Good,90
1,Cafe,4,Very Good,197
1,"Italian, Cafe, Chinese, Continental",4.3,Very Good,69
1,"North Indian, Rajasthani",4.1,Very Good,199
1,"Cafe, Tea",3.8,Good,56
1,"Chinese, North Indian",4.2,Very Good,49
1,Chinese,4.3,Very Good,345
1,"Asian, Continental",3.5,Good,89
1,"North Indian, Chinese, Continental, Pizza",3.7,Good,665
1,"American, Cafe",4.2,Very Good,676
1,"Mexican, American, Italian",4.3,Very Good,970
1,"Japanese, Chinese, Thai, Malaysian, Burmese, Asian",4.1,Very Good,300
1,"Continental, Italian, Thai, Finger Food",4,Very Good,428
1,"North Indian, Continental, Asian",4,Very Good,1022
1,"North Indian, Chinese",4.5,Excellent,1450
1,"American, Tex-Mex",4.3,Very Good,228
1,North Indian,3.8,Good,982
1,"North Indian, Chinese, Continental, Italian, Burger",3.4,Average,502
1,"Bakery, Desserts, Cafe",4.1,Very Good,698
1,"Cafe, Bakery",4.1,Very Good,397
1,"Burger, Fast Food, Desserts, Beverages",4,Very Good,265
1,"Mexican, Fast Food",4.2,Very Good,252
1,"Mughlai, North Indian",3.3,Average,86
1,Italian,4.4,Very Good,817
1,"Burger, Fast Food",4.5,Excellent,249
1,"Desserts, American",4,Very Good,356
1,"European, Italian, Desserts",4.2,Very Good,1810
1,"North Indian, Chinese, Arabian",3.8,Good,519
1,"Continental, Cafe, Italian, Desserts",4.4,Very Good,1504
1,"North Indian, Mughlai, Chinese, South Indian",4.2,Very Good,841
1,"Mexican, American, Tex-Mex, Burger",4.8,Excellent,1262
1,"Cafe, European",4.2,Very Good,191
1,Italian,4.6,Excellent,1510
1,"Cafe, Continental",4.1,Very Good,1004
1,"Italian, Mexican, Chinese, Thai, North Indian",4,Very Good,1820
1,North Indian,4.6,Excellent,1753
1,"South Indian, Chettinad",4.2,Very Good,1714
1,"Biryani, North Indian",3.8,Good,1317
1,"European, Cafe, Italian",4.3,Very Good,1607
1,"North Indian, Mughlai, Chinese, South Indian",4.4,Very Good,645
1,"North Indian, Mughlai, Chinese, South Indian",4.3,Very Good,742
1,"Continental, Cafe, Spanish, Italian, European, Greek, Mediterranean",4.5,Excellent,1210
1,"North Indian, Continental",4.4,Very Good,3848
1,"North Indian, European, Mediterranean",4.9,Excellent,859
1,"North Indian, Mediterranean, Asian, Arabian",4.6,Excellent,1267
1,"North Indian, Chinese",4,Very Good,2272
1,"Cafe, Continental, Fast Food",4.6,Excellent,202
1,"South Indian, Chettinad, North Indian",3.9,Good,318
1,Cafe,3.8,Good,124
1,Pizza,3.5,Good,274
1,Fast Food,4.3,Very Good,147
1,Chinese,4.1,Very Good,243
1,"Continental, Fast Food, Desserts, Indian",3.8,Good,24
1,"South Indian, Biryani",4.5,Excellent,380
1,"Continental, Chinese, Thai, Malaysian, North Indian",3.8,Good,221
1,"North Indian, Continental",3.9,Good,85
1,"Parsi, North Indian",4.2,Very Good,40
1,"Cafe, Fast Food",4,Very Good,132
1,"North Indian, Chinese, Italian, Mexican",4,Very Good,203
1,"Italian, North Indian, Desserts",4,Very Good,215
1,"South Indian, North Indian, Chinese",4.3,Very Good,225
1,"North Indian, Biryani",4.2,Very Good,299
1,"Bakery, Desserts",4.9,Excellent,200
1,"North Indian, Chinese, Street Food",4.2,Very Good,221
1,"Desserts, Ice Cream",4.3,Very Good,161
1,"North Indian, European, Mediterranean",4.4,Very Good,505
1,"North Indian, Chinese",3.6,Good,102
1,"South Indian, North Indian, Chinese",3.8,Good,115
1,"Desserts, North Indian, Chinese, South Indian, Fast Food, Street Food",3.9,Good,141
1,"North Indian, Chinese, Continental",3.9,Good,173
1,"Chinese, Thai, Tibetan",4.2,Very Good,406
1,North Indian,4.9,Excellent,50
1,"Chinese, North Indian, Fast Food",4.3,Very Good,63
1,"Mughlai, North Indian",4,Very Good,98
1,"North Indian, Chinese",3.8,Good,230
1,Cafe,4,Very Good,94
1,Bakery,4.1,Very Good,64
1,"Cafe, Chinese",3.9,Good,131
1,"Burger, Desserts",3.9,Good,101
1,"North Indian, Mughlai",3.9,Good,121
1,Cafe,3.9,Good,39
1,"North Indian, Mediterranean, Asian, Chinese",4.4,Very Good,66
1,"North Indian, Chinese",4,Very Good,175
1,"Cafe, Chinese, Fast Food",4.1,Very Good,104
1,"Cafe, Mexican",4.2,Very Good,68
1,Cafe,4.2,Very Good,89
1,"Chinese, Fast Food, Bakery",2.9,Average,4
1,"North Indian, Chinese",2.8,Average,16
1,North Indian,2.8,Average,8
1,North Indian,2.9,Average,8
1,Bakery,2.8,Average,7
1,"Chinese, North Indian, Fast Food",3,Average,4
1,Mithai,0,Not rated,1
1,North Indian,0,Not rated,3
1,"North Indian, Mughlai, Chinese",0,Not rated,3
1,Cafe,0,Not rated,0
1,"Fast Food, North Indian",2.9,Average,4
1,"Raw Meats, North Indian, Fast Food",3,Average,7
1,"Fast Food, Chinese",2.9,Average,11
1,North Indian,0,Not rated,1
1,"North Indian, Chinese",0,Not rated,0
1,North Indian,0,Not rated,0
1,"North Indian, Mughlai",2.8,Average,49
1,"Fast Food, Burger",3.4,Average,58
1,"North Indian, South Indian, Gujarati, Rajasthani",3.4,Average,233
1,"Chinese, Thai",3.8,Good,508
1,"Burger, Desserts, Fast Food",3.6,Good,98
1,"Cafe, Desserts",3.6,Good,59
1,Desserts,0,Not rated,0
1,Fast Food,0,Not rated,1
1,"American, Fast Food, Salad, Healthy Food",0,Not rated,2
1,"American, Fast Food, Burger",2.1,Poor,57
1,North Indian,4,Very Good,299
1,Chinese,4.1,Very Good,239
1,"Ice Cream, Desserts",3.2,Average,16
1,Fast Food,2.7,Average,16
1,"South Indian, North Indian, Chinese",3.4,Average,48
1,"North Indian, Mughlai",2.4,Poor,25
1,South Indian,0,Not rated,3
1,"Desserts, Ice Cream",2.8,Average,12
1,Fast Food,0,Not rated,2
1,"North Indian, Chinese",0,Not rated,0
1,Cafe,0,Not rated,0
1,"North Indian, Mughlai, Chinese",0,Not rated,0
1,Mithai,0,Not rated,2
1,"North Indian, Chinese, Continental",0,Not rated,3
1,North Indian,0,Not rated,0
1,"North Indian, Mughlai",0,Not rated,0
1,Mughlai,0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,Bakery,3,Average,15
1,Cafe,3.2,Average,19
1,"Cafe, Chinese, Fast Food",2.8,Average,8
1,"Fast Food, Beverages",0,Not rated,0
1,"North Indian, Chinese",2.8,Average,20
1,"Fast Food, Chinese, Italian",3.1,Average,11
1,Bakery,3,Average,11
1,North Indian,3.1,Average,7
1,"North Indian, Chinese",2.9,Average,13
1,"Ice Cream, Desserts",0,Not rated,0
1,North Indian,0,Not rated,3
1,"North Indian, Mughlai, Chinese",0,Not rated,0
1,"North Indian, Mughlai, Chinese",3.3,Average,25
1,Chinese,3,Average,22
1,"North Indian, Chinese",2.6,Average,26
1,"North Indian, Mughlai",2.9,Average,16
1,Bakery,2.9,Average,7
1,"North Indian, Chinese, Italian",3.1,Average,28
1,"North Indian, Chinese",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,Fast Food,0,Not rated,0
1,"North Indian, Chinese",3.2,Average,31
1,"North Indian, South Indian, Chinese, Fast Food, Mithai",3.4,Average,70
1,Cafe,3.3,Average,67
1,Pizza,2.7,Average,35
1,"North Indian, Chinese, Fast Food",3.4,Average,22
1,Bakery,3.3,Average,17
1,"North Indian, South Indian, Fast Food, Street Food, Mithai",2.6,Average,39
1,"Fast Food, Beverages",3.3,Average,35
1,Bakery,3.4,Average,35
1,"Chinese, Fast Food",2.7,Average,32
1,"Fast Food, Desserts, Ice Cream, Beverages",2.6,Average,14
1,"Cafe, North Indian, Chinese, Continental",2.7,Average,17
1,"Fast Food, North Indian",3.4,Average,35
1,Italian,4.5,Excellent,799
1,"Bakery, Fast Food",3.6,Good,62
1,"Burger, Fast Food",3.5,Good,24
1,"Cafe, American, Mexican, Italian, Thai",3.8,Good,134
1,Bakery,3.5,Good,26
1,North Indian,3.6,Good,93
1,"Raw Meats, North Indian, Chinese, Fast Food",3.7,Good,280
1,"Ice Cream, Desserts",3.6,Good,70
1,"Raw Meats, North Indian, Fast Food",3.5,Good,31
1,Fast Food,3.6,Good,25
1,"Juices, Beverages",3.5,Good,18
1,Beverages,3.6,Good,27
1,"North Indian, Mughlai, Chinese",3.8,Good,27
1,"Bakery, Fast Food",3.5,Good,39
1,"Bakery, Fast Food",3.6,Good,126
1,"Fast Food, Bakery",3.8,Good,75
1,"American, Fast Food, Salad, Healthy Food",3.5,Good,143
1,"Cafe, Italian, Mexican, Continental",4.1,Very Good,153
1,North Indian,2.9,Average,43
1,Ice Cream,2.9,Average,4
1,"Chinese, Fast Food",2.5,Average,25
1,North Indian,3.1,Average,26
1,"North Indian, Chinese, Continental",3,Average,4
1,North Indian,3.4,Average,22
1,"North Indian, Chinese, Continental",3.3,Average,14
1,North Indian,3.1,Average,8
1,"Cafe, Chinese",3.1,Average,8
1,North Indian,0,Not rated,0
1,"Chinese, North Indian",0,Not rated,0
1,Chinese,0,Not rated,0
1,Chinese,0,Not rated,0
1,North Indian,0,Not rated,2
1,Chinese,0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,Fast Food,0,Not rated,0
1,"Chinese, North Indian",2.8,Average,20
1,"North Indian, Mughlai, Chinese",2.7,Average,39
1,"North Indian, Chinese",2.7,Average,56
1,"North Indian, Mughlai, Chinese",2.7,Average,43
1,Chinese,2.8,Average,9
1,North Indian,2.7,Average,20
1,Mithai,3.2,Average,41
1,Cafe,3.4,Average,18
1,"Chinese, North Indian",3.3,Average,76
1,Cafe,0,Not rated,1
1,"North Indian, Chinese",3,Average,6
1,"North Indian, Mughlai",3.3,Average,219
1,"Mithai, Street Food",2.8,Average,11
1,Street Food,3.1,Average,12
1,"Street Food, South Indian, Mithai",2.8,Average,13
1,"Bakery, Fast Food",3,Average,7
1,North Indian,0,Not rated,1
1,"Mithai, North Indian",0,Not rated,0
1,"Ice Cream, Desserts, Beverages",0,Not rated,1
1,"North Indian, Fast Food",0,Not rated,3
1,"North Indian, Mughlai, Chinese",0,Not rated,0
1,Asian,0,Not rated,1
1,North Indian,0,Not rated,3
1,"Street Food, Fast Food",0,Not rated,2
1,"North Indian, Seafood",0,Not rated,0
1,Cafe,0,Not rated,0
1,"Cafe, Italian, Salad",2.6,Average,15
1,"Fast Food, Chinese",2.9,Average,5
1,"Street Food, Fast Food",0,Not rated,0
1,North Indian,0,Not rated,0
1,Fast Food,3.1,Average,9
1,Cafe,0,Not rated,3
1,"Chinese, Fast Food",0,Not rated,2
1,"North Indian, Chinese, Italian, Fast Food",3.1,Average,7
1,"Raw Meats, North Indian, Fast Food",3.1,Average,9
1,Chinese,2.9,Average,4
1,North Indian,0,Not rated,1
1,Desserts,0,Not rated,0
1,North Indian,0,Not rated,0
1,"Bakery, Desserts",0,Not rated,2
1,"North Indian, Chinese",0,Not rated,1
1,Italian,0,Not rated,1
1,"Mithai, North Indian, South Indian, Chinese, Fast Food",2.7,Average,28
1,"South Indian, North Indian, Chinese",2.7,Average,29
1,"Mithai, Street Food, Fast Food",0,Not rated,0
1,"North Indian, Mughlai, Chinese",0,Not rated,1
1,Mughlai,0,Not rated,0
1,"Fast Food, Beverages",0,Not rated,0
1,"North Indian, Mughlai, Chinese",3,Average,6
1,"North Indian, Mughlai, Chinese",3.3,Average,12
1,"Bakery, Desserts",3.1,Average,19
1,"Bakery, Desserts",3.1,Average,14
1,"North Indian, Mughlai",2.8,Average,11
1,"North Indian, Chinese",2.7,Average,70
1,"Raw Meats, Fast Food",3.1,Average,18
1,"North Indian, Chinese",2.9,Average,14
1,North Indian,2.7,Average,48
1,"Chinese, Fast Food",3.6,Good,52
1,"Mithai, Street Food",0,Not rated,1
1,Biryani,0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,"North Indian, South Indian, Chinese, Fast Food",0,Not rated,2
1,"Chinese, Fast Food",0,Not rated,0
1,Chinese,0,Not rated,0
1,"Bakery, Fast Food",0,Not rated,1
1,"Mithai, Street Food",0,Not rated,0
1,"North Indian, Mughlai",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,"North Indian, Mughlai, Chinese",3,Average,4
1,North Indian,0,Not rated,3
1,"Italian, North Indian",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,"Raw Meats, Fast Food",0,Not rated,1
1,"North Indian, Chinese",0,Not rated,0
1,"Pizza, Fast Food",2.9,Average,10
1,"Raw Meats, North Indian, Fast Food",3.1,Average,5
1,"North Indian, Mughlai",2.9,Average,4
1,"Italian, Fast Food",2.9,Average,4
1,"Mithai, South Indian, Chinese, Street Food",0,Not rated,0
1,"North Indian, Chinese, Mughlai",0,Not rated,0
1,Fast Food,0,Not rated,1
1,"North Indian, South Indian, Chinese",0,Not rated,3
1,North Indian,0,Not rated,2
1,Bakery,0,Not rated,0
1,"Chinese, North Indian",0,Not rated,0
1,"Fast Food, Chinese",3.2,Average,47
1,"North Indian, Mughlai",2.5,Average,79
1,Bakery,3.5,Good,29
1,South Indian,0,Not rated,1
1,"Raw Meats, Fast Food, North Indian",0,Not rated,0
1,"North Indian, South Indian, Chinese, Fast Food",2.7,Average,17
1,Bakery,3,Average,9
1,"North Indian, Chinese",3,Average,7
1,Mithai,2.9,Average,5
1,"Mithai, Bakery, Street Food, Chinese, South Indian",3,Average,8
1,"Mithai, Street Food",3.1,Average,15
1,North Indian,2.9,Average,16
1,"North Indian, Chinese",3,Average,4
1,"Pizza, Fast Food",0,Not rated,1
1,"North Indian, Chinese, Fast Food",3,Average,10
1,"North Indian, Chinese, Continental",2.9,Average,9
1,"North Indian, Chinese",3.2,Average,24
1,Pizza,3.4,Average,19
1,"North Indian, Chinese",2.9,Average,8
1,"North Indian, Chinese, Raw Meats",3,Average,8
1,"North Indian, Chinese",3.2,Average,39
1,"Bakery, Fast Food",3.1,Average,10
1,"North Indian, Mughlai, Chinese",3.3,Average,17
1,"North Indian, Chinese, Mughlai",3.4,Average,37
1,Mughlai,3.5,Good,33
1,"Bakery, Fast Food",3.1,Average,9
1,"Bakery, Desserts",0,Not rated,3
1,Chinese,0,Not rated,2
1,North Indian,0,Not rated,1
1,Bakery,0,Not rated,0
1,Fast Food,0,Not rated,0
1,"Mithai, Street Food, Chinese",2.9,Average,4
1,"North Indian, Chinese, Mughlai",3,Average,14
1,"North Indian, Chinese",2.8,Average,13
1,"Fast Food, Beverages",2.8,Average,5
1,"Fast Food, Pizza",2.6,Average,12
1,"North Indian, Chinese, South Indian",3,Average,8
1,North Indian,3.1,Average,7
1,"North Indian, Chinese",3.1,Average,18
1,"North Indian, Chinese, South Indian, Fast Food",3,Average,22
1,Bakery,3,Average,4
1,"Mithai, Street Food",0,Not rated,0
1,"Fast Food, Chinese, Burger",0,Not rated,0
1,Italian,0,Not rated,0
1,Fast Food,0,Not rated,0
1,Mediterranean,0,Not rated,3
1,"North Indian, Mughlai",0,Not rated,3
1,"Mithai, Street Food",0,Not rated,0
1,"South Indian, Chinese, North Indian",0,Not rated,2
1,"North Indian, Mughlai, Continental",0,Not rated,1
1,"Bakery, Desserts",3,Average,10
1,Finger Food,3.1,Average,18
